Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS27,OUT027,5838.6855428571425
FDP33,OUT010,391.58551428571434
FDJ36,OUT018,1332.741371428571
NCR42,OUT013,702.133657142857
FDV14,OUT017,985.9546857142857
NCP42,OUT035,3142.480885714286
FDB50,OUT027,2594.812828571429
NCC30,OUT027,4565.0101428571425
FDA23,OUT018,1443.2641714285712
FDW16,OUT017,1479.6929428571432
FDQ52,OUT010,401.57251428571425
FDB58,OUT049,2330.4902285714284
NCP29,OUT049,1732.8871714285713
NCM05,OUT045,4197.3934285714295
FDO25,OUT013,4247.1382
NCM54,OUT046,1416.6321714285716
NCL54,OUT046,2507.8783714285714
FDL39,OUT010,365.5242
FDF53,OUT018,2028.0268
NCQ42,OUT035,2632.0976285714287
FDF58,OUT013,1985.3204857142857
FDZ04,OUT035,1379.3473714285715
FDE26,OUT019,402.5236571428572
FDS60,OUT017,2667.575257142857
FDV58,OUT017,3722.678028571428
FDM04,OUT045,860.5940571428572
FDE08,OUT035,3082.3686571428575
NCB43,OUT049,2276.8457714285714
FDU11,OUT010,236.2638857142857
FDF22,OUT019,537.1103714285715
FDE24,OUT013,1947.179657142857
DRJ49,OUT046,2096.413971428571
NCQ53,OUT035,2881.011714285714
NCL41,OUT013,781.6492
FDR22,OUT013,2307.092114285714
FDH04,OUT035,1159.9187142857143
DRH15,OUT045,1371.3577714285714
FDY40,OUT049,1408.9279142857142
NCI17,OUT035,2264.7662571428573
NCC18,OUT013,3056.4975714285715
FDY28,OUT027,5235.470742857143
FDB45,OUT027,3342.316
NCL30,OUT018,1521.3529999999998
FDM10,OUT017,2930.3760285714284
FDH22,OUT027,3182.9995714285715
NCZ53,OUT017,2929.7102285714286
NCI18,OUT013,3869.6295999999998
FDH14,OUT027,3799.625485714286
FDR36,OUT027,3011.8889714285715
FDW01,OUT045,2166.418085714286
FDK02,OUT027,3196.8862571428576
FDJ02,OUT018,1468.089
FDU55,OUT013,4181.984914285714
NCV18,OUT027,2947.3063714285713
FDH14,OUT018,1468.089
FDZ37,OUT045,1842.7441714285712
FDX49,OUT049,3268.507314285714
NCD43,OUT046,2260.7714571428573
FDZ07,OUT013,1681.4303428571427
FDK43,OUT035,2018.3251428571427
FDR32,OUT018,2706.191657142857
FDT39,OUT013,2676.8964571428573
NCV54,OUT017,1756.9510857142857
FDF38,OUT018,912.3362285714285
FDV60,OUT046,3271.0754000000006
FDH44,OUT027,4443.358971428572
FDS21,OUT046,991.8517714285715
NCL41,OUT045,825.6871142857143
FDM46,OUT017,1165.3402285714285
FDU27,OUT045,1617.989114285714
NCJ54,OUT017,3893.788628571429
DRG51,OUT018,2611.362714285714
NCA29,OUT019,345.2648571428572
FDR47,OUT045,2820.8043714285714
NCL19,OUT027,2757.9338285714284
DRG01,OUT049,1461.8114571428573
FDG10,OUT046,1172.6640285714286
NCV05,OUT049,2047.3350000000003
NCH18,OUT019,431.15305714285716
FDV14,OUT018,2587.774371428571
DRJ23,OUT035,2750.0393428571433
DRJ11,OUT046,2036.2066285714284
FDZ03,OUT017,3933.070828571428
FDI27,OUT010,232.5544285714286
FDJ14,OUT018,1206.524714285714
FDU32,OUT017,1476.9346285714287
FDD47,OUT027,3002.9482285714284
DRF36,OUT035,3220.3794857142857
FDM21,OUT046,3431.913657142857
FDV10,OUT018,923.4646
FDH60,OUT018,1955.3594857142855
FDX47,OUT010,432.10420000000005
FDT19,OUT019,361.52939999999995
FDO11,OUT045,3609.0164571428572
FDH24,OUT027,3679.2108000000007
FDL02,OUT018,1060.2389428571428
FDB02,OUT049,2935.5122
FDA43,OUT046,3611.679657142857
FDG52,OUT045,772.0426571428571
DRC12,OUT013,2893.0912285714285
FDY37,OUT018,1468.089
NCU18,OUT045,1796.613742857143
FDU09,OUT035,1342.0625714285713
DRJ25,OUT027,1534.8592285714287
DRE12,OUT018,2011.7622571428572
DRL47,OUT017,1760.9458857142854
DRK01,OUT046,1583.0821714285717
FDC22,OUT019,347.5476
FDG44,OUT013,1083.1614857142856
FDW04,OUT035,1775.4032571428568
FDK09,OUT049,3715.4493428571427
NCN43,OUT035,2075.3937142857144
FDG04,OUT049,2988.1104000000005
FDH32,OUT010,174.24937142857144
DRI47,OUT017,2705.1454000000003
DRE15,OUT013,1371.2626571428573
FDY11,OUT035,1519.2604857142856
FDO60,OUT049,2258.488714285714
FDQ20,OUT018,950.4770571428571
FDO57,OUT027,3839.573485714285
FDT14,OUT019,385.0226285714285
FDA57,OUT049,1588.1232285714286
DRN35,OUT017,905.488
FDJ03,OUT046,1197.8693142857142
FDX28,OUT017,1112.3615714285713
DRE25,OUT045,1123.1094857142855
FDR09,OUT046,3388.8268857142857
FDB23,OUT035,3653.815285714286
FDO08,OUT045,2042.864628571428
FDQ23,OUT049,2697.8215999999998
FDW04,OUT013,1806.1251714285713
DRK13,OUT010,459.02154285714283
NCL17,OUT027,2821.5652857142854
FDY21,OUT035,3376.557142857143
FDJ38,OUT027,4649.756971428572
FDA37,OUT019,413.0813428571429
FDV43,OUT013,1005.4531142857143
FDL36,OUT046,1463.4284000000002
FDD53,OUT045,766.2406857142857
FDZ19,OUT010,240.63914285714284
FDV21,OUT045,1563.869085714286
NCL54,OUT018,2911.353171428572
DRI47,OUT027,3806.4737142857143
DRG03,OUT049,2408.6741714285713
FDG21,OUT013,3557.1791714285714
FDW03,OUT018,2231.0006857142857
NCI55,OUT046,1409.0230285714285
DRC36,OUT019,602.8343428571428
FDH22,OUT017,3353.2541428571426
FDV20,OUT045,2276.275085714286
NCU41,OUT027,4086.6804
FDN46,OUT027,2970.704485714286
FDK50,OUT045,2189.0552857142857
NCA05,OUT027,3407.469285714286
DRH01,OUT018,2127.8968
FDT08,OUT018,2343.8062285714286
FDM08,OUT018,2730.4458
FDZ07,OUT035,1167.2425142857142
FDS22,OUT017,737.4210571428572
FDV35,OUT027,4167.908
FDI28,OUT010,179.95622857142854
FDW58,OUT027,2550.774914285714
FDT52,OUT045,3218.001628571429
FDY34,OUT046,3116.0391142857143
FDR10,OUT046,2593.005657142857
FDK57,OUT017,1464.9502285714286
FDR02,OUT027,2475.159057142857
FDX49,OUT046,3101.4866285714293
FDQ20,OUT046,1595.9225999999999
DRK23,OUT045,2689.4515428571426
NCW06,OUT046,2682.6033142857145
FDR31,OUT017,2304.9996
NCE43,OUT013,2939.7923428571426
DRO59,OUT027,1903.2368571428572
FDN09,OUT049,3894.0739714285714
FDR11,OUT046,1828.477028571429
FDO57,OUT013,2737.9598285714287
NCX18,OUT017,3240.3534857142854
FDB05,OUT018,3640.9748571428568
FDQ08,OUT018,956.0888000000001
NCG43,OUT035,2104.7840285714287
FDJ56,OUT013,1634.8243428571427
FDA13,OUT010,201.92762857142856
FDO56,OUT017,1870.9931142857145
FDB37,OUT018,2191.7184857142856
FDZ02,OUT018,1643.0041714285715
FDQ24,OUT046,3416.7904857142853
FDM16,OUT013,1316.667057142857
FDU35,OUT049,2697.8215999999998
FDT35,OUT035,1874.7025714285714
NCX30,OUT049,3536.9198285714288
FDG04,OUT017,3002.5677714285716
FDI12,OUT035,1150.5975142857144
FDE35,OUT035,2360.0707714285713
NCP14,OUT027,3815.6998
NCY53,OUT045,1826.9552
FDP49,OUT017,2095.5579428571427
FDQ04,OUT017,1411.2106571428574
FDM39,OUT035,4052.153914285714
FDO58,OUT019,420.5953714285714
FDC56,OUT017,2115.627057142857
NCQ54,OUT046,2132.176942857143
FDV10,OUT027,1308.9628
NCK17,OUT046,1329.9830571428572
NCF55,OUT027,1370.596857142857
FDV33,OUT013,3758.631228571429
NCH29,OUT019,324.2446
FDA37,OUT027,2978.218514285714
FDH46,OUT018,1164.1988571428572
FDS25,OUT035,2203.607771428571
FDH04,OUT027,3227.4179428571433
FDX52,OUT046,3559.652142857143
NCD42,OUT017,797.3430571428572
FDW47,OUT017,1805.8398285714286
FDL25,OUT027,3627.0881714285715
NCJ06,OUT010,244.82417142857142
FDY09,OUT013,3755.397342857143
FDS40,OUT046,872.4833428571429
FDH41,OUT017,4292.888171428572
FDG38,OUT035,2221.7745999999997
FDU03,OUT027,4835.229828571429
FDV20,OUT046,1886.7820857142858
DRB13,OUT045,2207.3172285714286
NCQ30,OUT013,1880.2192000000002
NCH06,OUT013,4297.263428571428
FDU50,OUT018,1643.0041714285712
NCO42,OUT019,361.33917142857143
FDW09,OUT018,594.2740571428573
FDH04,OUT013,1316.6670571428572
FDC21,OUT045,1763.7042000000001
FDL21,OUT049,1306.4898285714285
FDM46,OUT010,286.95980000000003
FDT22,OUT019,236.26388571428566
FDB28,OUT035,4052.153914285714
FDI12,OUT018,963.1272571428572
FDA28,OUT045,1978.6624857142854
FDF59,OUT013,1930.1541999999997
FDM45,OUT027,3725.0558857142855
FDQ56,OUT017,1570.1466285714287
FDR46,OUT049,2456.041085714286
FDT01,OUT013,3122.5068857142855
FDD16,OUT027,1762.087257142857
NCU30,OUT010,299.51488571428575
FDM40,OUT010,164.83305714285714
FDI56,OUT035,1574.4267714285713
NCS30,OUT013,2934.8463999999994
FDU08,OUT017,1288.6083428571426
FDX51,OUT027,5838.6855428571425
FDA43,OUT045,1853.7774285714288
FDX59,OUT010,117.8466
FDC37,OUT018,1263.0225999999998
FDP58,OUT013,3925.366571428571
NCY42,OUT035,2666.2436571428575
FDF21,OUT018,2383.944457142857
FDU10,OUT027,1682.6668285714288
DRL47,OUT018,1926.5398571428573
FDA58,OUT018,1831.996257142857
FDJ22,OUT049,3473.763942857143
FDK50,OUT046,2489.8066571428576
FDO38,OUT035,1326.9394
DRF60,OUT035,3447.6075142857144
NCZ42,OUT019,320.44002857142857
FDD35,OUT049,2185.6311714285716
FDL25,OUT045,2127.9919142857143
FDJ16,OUT013,1341.0163142857143
DRK59,OUT049,3114.5172857142857
FDI50,OUT046,3320.4397142857147
NCB19,OUT045,1983.4181999999998
DRI37,OUT035,968.3585428571429
FDA14,OUT027,3563.171371428571
FDC08,OUT018,2863.6058000000003
FDS45,OUT046,1681.2401142857145
FDI21,OUT049,931.1688571428571
DRJ47,OUT035,2053.7076571428574
DRE37,OUT027,4972.669971428571
FDT55,OUT018,2089.375514285714
NCG42,OUT027,3474.6199714285717
FDA31,OUT049,2908.594857142857
NCW42,OUT046,2382.4226285714285
FDF50,OUT017,2369.7724285714285
FDK56,OUT049,3309.786914285715
FDX10,OUT035,1219.8407142857143
NCK07,OUT027,2757.933828571429
FDZ49,OUT017,3808.5662285714284
FDR33,OUT013,1916.4577428571429
FDO44,OUT018,1707.4916571428573
FDA20,OUT046,3439.3325714285716
NCL30,OUT045,2076.1546285714285
FDI05,OUT019,169.49365714285713
FDQ12,OUT018,2337.718914285714
FDH47,OUT017,1456.3899428571428
FDH34,OUT018,2500.8399142857147
FDF29,OUT046,2333.629
FDG40,OUT018,901.4932
NCE18,OUT017,4540.756
FDP21,OUT010,501.2522857142858
FDY50,OUT013,1598.6809142857144
FDB36,OUT049,2518.4360571428574
NCZ29,OUT049,1485.5900285714285
FDU20,OUT018,1063.187485714286
FDO56,OUT013,2443.1055428571426
FDW31,OUT049,2868.646857142857
DRH59,OUT013,1904.473342857143
NCB30,OUT017,3142.7662285714287
FDK43,OUT027,4011.1596571428568
FDW43,OUT045,3191.940314285714
NCL19,OUT017,2342.6648571428573
FDJ27,OUT046,1597.1590857142855
FDC45,OUT046,2223.2013142857145
FDY40,OUT035,1471.5131142857142
NCM41,OUT035,1832.566942857143
NCK18,OUT019,363.3365714285714
FDP37,OUT049,2392.5047428571424
FDA27,OUT027,7191.020457142856
NCX30,OUT035,2558.9547428571427
FDR09,OUT017,3346.405914285714
FDG08,OUT027,4617.037657142857
NCU30,OUT013,2644.1771428571424
FDB16,OUT017,1169.1447999999998
FDM16,OUT017,774.2302857142857
FDC48,OUT013,1079.9276000000002
NCF18,OUT046,2323.1664285714287
FDU46,OUT018,1066.7067142857143
FDH41,OUT018,3640.974857142857
NCN42,OUT010,323.57880000000006
FDU49,OUT046,2146.3489714285715
FDB20,OUT027,2386.1320857142855
FDG50,OUT019,294.5689428571429
FDW20,OUT045,1940.6167714285714
NCO55,OUT049,2182.0168285714285
FDX48,OUT046,2355.8857428571428
FDU48,OUT046,1741.9230285714286
FDR48,OUT019,274.69005714285714
FDK27,OUT013,2235.8515142857145
FDT35,OUT013,1975.6188285714286
FDN12,OUT049,1571.8586857142857
NCE31,OUT019,298.8490857142857
FDL21,OUT017,642.0214285714285
FDV56,OUT017,1549.411714285714
FDR16,OUT017,3047.2714857142855
NCP41,OUT049,2022.319942857143
FDJ27,OUT013,2301.0047999999997
FDA07,OUT017,2246.4091999999996
FDK55,OUT049,1384.3884285714284
FDM33,OUT049,3715.4493428571427
FDY46,OUT046,2490.662685714286
FDD36,OUT046,1802.605942857143
FDB12,OUT027,2705.335628571429
FDF28,OUT019,278.68485714285714
NCE07,OUT019,354.30071428571426
FDW50,OUT027,4094.669999999999
NCW18,OUT017,3623.188485714286
NCJ17,OUT019,190.13345714285717
DRZ24,OUT010,414.31782857142855
FDS07,OUT035,1748.8663714285717
NCW05,OUT010,332.32931428571425
FDZ22,OUT018,1680.193857142857
FDK02,OUT046,1928.9177142857145
FDZ45,OUT027,5607.3676
FDL25,OUT046,1482.5463714285713
FDS08,OUT045,3035.191971428572
NCZ42,OUT027,7348.149257142856
FDX57,OUT035,1414.7298857142855
FDF21,OUT046,2493.5161142857146
FDJ56,OUT018,1400.4627428571432
FDX10,OUT013,1891.1573428571426
DRG48,OUT035,2236.4222
DRN37,OUT046,1890.3964285714285
NCY41,OUT018,498.8744285714285
FDN28,OUT045,1327.2247428571427
FDE34,OUT045,3052.312542857143
FDR10,OUT045,3115.944
FDC32,OUT017,1454.773
DRG13,OUT046,2542.0244
FDP59,OUT049,2068.3552571428568
NCT53,OUT010,368.6629714285714
FDL57,OUT027,5177.165685714286
FDN32,OUT010,421.5465142857143
FDK09,OUT018,2715.607971428571
FDA52,OUT010,444.84951428571424
FDC57,OUT049,2839.256542857143
FDI09,OUT035,3848.9898
NCB07,OUT046,2331.0609142857143
FDP26,OUT035,1564.4397714285715
FDP40,OUT027,3800.8619714285715
FDL15,OUT013,2387.3685714285716
FDV07,OUT046,2112.298057142857
FDS03,OUT017,1453.5365142857142
FDE50,OUT049,2112.298057142857
FDQ15,OUT017,1613.6138571428571
FDQ33,OUT010,349.4498857142857
FDT22,OUT013,1747.6298857142858
DRO35,OUT035,1891.4426857142855
FDJ41,OUT049,4493.1037428571435
FDQ27,OUT035,2377.191342857143
FDC26,OUT017,2102.691514285714
NCF43,OUT027,3366.4750285714285
NCR50,OUT035,2986.208114285714
FDE39,OUT018,1719.3809428571426
FDN49,OUT027,3323.0078
DRG11,OUT035,2652.642314285714
NCA18,OUT049,1711.5815714285716
FDM36,OUT018,2193.9061142857145
FDW32,OUT017,1244.2850857142855
NCQ18,OUT010,354.5860571428571
FDX14,OUT027,2388.2246000000005
FDD46,OUT017,1321.6129999999998
FDI34,OUT019,433.15045714285714
NCJ17,OUT035,2264.766257142857
FDB52,OUT035,3432.8648
FDV55,OUT018,2445.4834
FDC57,OUT046,2563.9958
FDB29,OUT046,2161.2819142857143
NCO43,OUT035,1986.1765142857143
FDG44,OUT045,1077.2644
FDJ34,OUT045,2072.1598285714285
FDH40,OUT049,941.4412
NCD07,OUT027,3416.980714285715
FDB41,OUT017,705.0822
FDH47,OUT018,1542.278142857143
DRK37,OUT035,2812.814771428571
FDM25,OUT019,329.571
NCX06,OUT045,3617.196285714286
NCS05,OUT017,2136.7424285714287
FDS39,OUT045,1887.1625428571429
FDC47,OUT027,7043.593314285713
FDG20,OUT013,3506.2930285714283
DRL23,OUT017,1419.866057142857
FDY33,OUT013,3795.8209142857145
NCH18,OUT045,4413.9686571428565
FDX47,OUT035,2354.1736857142855
NCB06,OUT045,1974.5725714285716
FDP36,OUT049,1371.8333428571427
FDW44,OUT018,2136.7424285714283
NCU41,OUT018,2639.516542857143
NCS17,OUT046,1847.4047714285716
FDD46,OUT035,1850.9240000000002
FDE45,OUT017,2451.3804857142854
FDI09,OUT017,3611.5845428571433
NCJ54,OUT010,670.5557142857142
NCA29,OUT018,2546.4947714285713
NCN41,OUT027,3666.5606000000002
FDY34,OUT035,2711.8034000000002
NCG55,OUT035,1896.8641999999998
DRM49,OUT046,1271.1073142857144
NCB42,OUT049,1405.313571428571
FDE58,OUT045,1839.9858571428572
DRJ25,OUT013,976.8237142857143
FDS47,OUT010,229.51077142857142
FDY21,OUT049,3089.5022285714285
NCI54,OUT013,1811.3564571428574
FDO24,OUT017,2892.1400857142858
FDY43,OUT035,3047.176371428571
FDF35,OUT018,1729.6532857142859
NCP29,OUT019,168.25717142857144
FDN28,OUT027,3227.4179428571433
FDJ50,OUT018,1577.946
FDQ14,OUT027,3563.171371428571
FDC37,OUT035,1570.8124285714289
FDN08,OUT046,2747.946828571429
FDD04,OUT035,2833.5496857142857
FDW34,OUT018,2127.0407714285716
FDP04,OUT017,804.9522
NCG07,OUT017,3397.9578571428574
NCN14,OUT018,2219.491857142857
FDJ16,OUT045,996.4172571428571
NCM42,OUT045,1614.469885714286
NCF19,OUT046,845.7562285714286
FDY21,OUT018,2657.9687142857147
FDY19,OUT035,2628.5784
FDV09,OUT045,2936.3682285714285
FDA28,OUT013,2499.983885714286
FDC38,OUT018,1593.1642857142856
FDL28,OUT045,3521.2259714285715
NCH43,OUT049,3568.783114285714
NCN53,OUT045,1719.3809428571428
NCW05,OUT017,1511.080657142857
NCO30,OUT018,2209.7902000000004
FDT04,OUT019,107.76448571428571
FDB27,OUT018,2601.0903714285714
NCK07,OUT013,2400.399228571429
NCA53,OUT013,940.0144857142858
FDB33,OUT018,1841.6979142857144
FDU37,OUT017,1566.2469428571428
FDR13,OUT035,2185.9165142857137
FDE45,OUT049,2821.850628571429
FDV37,OUT017,2963.3806857142854
FDX44,OUT019,329.0003142857143
NCL06,OUT017,3180.5265999999997
FDJ28,OUT045,2945.308971428571
FDX55,OUT049,2640.848142857143
NCK17,OUT018,1059.8584857142857
FDH52,OUT035,1159.9187142857143
FDN13,OUT027,4126.343057142857
FDK44,OUT018,2441.4886
FDU16,OUT046,1307.916542857143
FDZ07,OUT017,1280.9040857142857
NCN06,OUT027,5380.044457142857
FDH02,OUT010,179.1002
NCW18,OUT045,3284.2011714285713
FDH57,OUT013,1908.3730285714284
FDV35,OUT045,2120.573
NCU29,OUT013,2109.1592857142855
NCP02,OUT046,1942.8995142857145
FDN44,OUT013,1781.2052285714287
FDX03,OUT018,2187.248114285714
FDR11,OUT010,432.10420000000005
FDA36,OUT046,2305.4751714285712
FDP58,OUT027,6654.195428571428
FDH31,OUT045,1346.8182857142858
FDH34,OUT035,3258.805657142857
FDS13,OUT035,3491.5503142857146
FDT01,OUT018,2847.3412571428566
FDY09,OUT049,2434.8306000000002
FDV33,OUT027,5177.165685714286
NCW29,OUT010,327.9540571428571
NCN17,OUT045,2012.9987428571433
FDX01,OUT046,1623.6959714285715
FDL03,OUT049,2399.4480857142853
DRL59,OUT049,1130.3381714285715
DRM11,OUT027,3642.4966857142863
FDA43,OUT049,3546.0508000000004
FDZ56,OUT010,499.2548857142857
FDI44,OUT018,1154.4020857142857
FDB50,OUT013,2052.946742857143
FDU15,OUT019,210.96348571428575
NCJ19,OUT019,135.44274285714286
FDD48,OUT013,1918.7404857142858
NCW42,OUT035,3188.896657142857
FDL24,OUT017,3083.3198
NCB30,OUT013,3321.1055142857144
FDK25,OUT013,1798.3258
FDW28,OUT049,2595.859085714286
FDD47,OUT017,1920.2623142857142
FDK16,OUT019,134.96717142857142
FDW37,OUT046,1625.5982571428574
FDA48,OUT035,2598.332057142857
FDA14,OUT017,2867.6006
FDV15,OUT013,1688.088342857143
FDN22,OUT049,3253.6694857142857
NCD55,OUT045,922.0378857142856
FDY43,OUT013,2061.5070285714287
NCU05,OUT017,1670.111742857143
FDF10,OUT035,2286.737657142857
FDR39,OUT018,2805.300742857143
FDG40,OUT013,1002.5045714285716
FDZ28,OUT019,294.37871428571424
FDE02,OUT045,1792.9042857142854
FDU60,OUT049,2549.1579714285717
FDM21,OUT013,2855.140628571429
FDV52,OUT019,219.14331428571427
NCW06,OUT013,2401.6357142857146
FDX36,OUT035,3268.7926571428575
FDT35,OUT027,4083.541628571428
NCL19,OUT010,393.48779999999994
NCD31,OUT046,2470.593571428571
FDE53,OUT019,220.76025714285714
FDW58,OUT019,426.2071142857143
DRF48,OUT046,2416.3784285714282
FDW57,OUT035,3012.840114285714
DRH13,OUT017,2101.550142857143
FDT33,OUT013,2254.303685714286
DRK47,OUT027,3642.4966857142863
FDY22,OUT010,313.30645714285714
FDC35,OUT019,474.0496
FDO03,OUT013,3144.4782857142854
FDF24,OUT045,1218.4140000000002
FDF56,OUT018,3110.998057142857
FDD28,OUT013,1040.0747142857144
FDG53,OUT027,2816.9046857142853
FDO27,OUT019,615.865
NCF54,OUT018,1900.6687714285715
FDC20,OUT027,1141.9421142857143
FDU10,OUT046,1303.5412857142858
DRA24,OUT018,2391.268257142857
FDA02,OUT010,248.72385714285718
FDG10,OUT017,1118.6391142857144
FDW39,OUT010,609.9679142857143
FDP04,OUT019,220.7602571428571
NCM55,OUT013,2846.8656857142855
FDG47,OUT045,3665.989914285714
NCU41,OUT017,2799.879228571429
NCK31,OUT017,1532.3862571428574
FDZ46,OUT045,1464.8551142857143
FDU13,OUT027,3638.406771428571
NCF19,OUT045,859.0722285714285
NCJ43,OUT013,2777.6224857142856
NCJ05,OUT045,1996.5439714285715
FDS04,OUT027,3084.746514285714
FDX28,OUT010,238.64174285714287
FDB41,OUT027,1942.423942857143
FDG53,OUT046,2091.4680285714285
FDL15,OUT010,404.42594285714284
FDQ08,OUT049,1527.2500857142857
DRN36,OUT013,1734.123657142857
FDI46,OUT013,3273.9288285714288
FDG16,OUT027,5809.5805714285725
FDV32,OUT013,1083.1614857142856
FDF44,OUT010,290.7643714285714
FDK04,OUT018,1055.8636857142858
NCA41,OUT013,2774.864171428572
FDD51,OUT017,1019.5300285714285
NCZ53,OUT045,3103.3889142857142
FDP01,OUT027,4128.150228571429
FDY25,OUT049,2922.862
FDB17,OUT018,2171.5542571428573
NCV54,OUT018,2324.2126857142857
FDJ32,OUT017,972.8289142857142
FDA37,OUT049,1767.8892285714285
FDG35,OUT035,3074.188828571429
NCM05,OUT018,2553.057657142857
FDG45,OUT046,4067.3722000000002
FDH28,OUT013,1029.1365714285714
NCE18,OUT049,4037.981885714286
FDH38,OUT045,1527.3451999999997
FDR56,OUT013,4169.144485714286
FDH17,OUT027,3227.4179428571433
FDD39,OUT049,2986.873914285715
FDB41,OUT049,1577.1850857142858
NCR53,OUT046,3273.9288285714283
FDX46,OUT017,1223.6452857142856
FDV28,OUT049,1408.9279142857145
FDA08,OUT018,1875.2732571428571
FDH45,OUT017,1039.028457142857
NCS38,OUT010,256.1427714285714
FDD40,OUT010,365.5242
DRM59,OUT035,2766.399
NCJ43,OUT018,2529.279085714286
NCN29,OUT013,884.0872857142857
NCC19,OUT045,2946.9259142857145
FDR56,OUT035,2325.7345142857143
FDZ43,OUT049,3875.3364571428574
FDJ32,OUT010,174.24937142857144
DRH03,OUT017,1063.3777142857143
NCZ54,OUT035,3430.7722857142858
FDE26,OUT017,2364.636257142857
FDS03,OUT045,1144.9857714285715
DRZ24,OUT019,189.46765714285715
FDO48,OUT027,5740.622714285714
FDW39,OUT049,2819.1874285714284
NCK05,OUT049,1429.9481714285714
NCK30,OUT017,2949.113542857143
FDT27,OUT018,3992.041685714286
FDS08,OUT019,537.0152571428572
NCJ19,OUT049,2182.0168285714285
FDC58,OUT045,988.2374285714286
DRE37,OUT013,3861.9253428571433
FDW02,OUT035,1735.1699142857142
FDJ02,OUT010,250.6261428571429
FDX09,OUT045,2852.762771428571
FDT31,OUT010,421.5465142857143
FDI24,OUT049,2508.7344000000003
FDY09,OUT045,3457.4042857142854
FDV28,OUT045,1170.095942857143
DRM47,OUT049,2858.9451999999997
FDT52,OUT019,364.8584
FDI48,OUT018,1078.2155428571427
FDY55,OUT017,3890.2693999999997
FDU48,OUT013,2254.493914285714
FDN25,OUT045,1854.9188
FDP20,OUT049,2422.085285714286
FDJ15,OUT013,3539.2025714285714
FDD04,OUT018,2518.4360571428574
FDY58,OUT045,4501.283571428571
FDR37,OUT018,1859.2940571428571
FDF44,OUT013,1979.8989714285713
FDD32,OUT045,1027.4245142857144
FDR57,OUT017,2472.1153999999997
DRG39,OUT027,2046.0033999999998
FDX15,OUT017,2747.1859142857143
DRN37,OUT045,2051.9955999999997
FDW40,OUT027,4351.003
FDB32,OUT049,1999.207171428571
FDM40,OUT018,1801.940142857143
FDE39,OUT027,2475.159057142857
DRH49,OUT017,1127.1994
FDT46,OUT049,1147.1734
NCF06,OUT035,4120.445971428571
FDP07,OUT017,3210.0120285714283
FDC04,OUT013,3342.2208857142855
FDZ32,OUT017,1890.8719999999996
FDD50,OUT045,2845.8194285714285
FDU56,OUT017,3330.7120571428572
FDV34,OUT017,1190.165057142857
NCY41,OUT013,1870.1370857142858
NCK18,OUT046,2225.674285714286
DRH25,OUT049,1264.5444285714286
FDT57,OUT046,3519.799257142857
FDV56,OUT018,976.7285999999998
FDV12,OUT045,1362.2268
FDN52,OUT017,1456.4850571428574
FDX38,OUT035,1239.3391428571429
FDE47,OUT018,1808.7883714285713
NCO07,OUT013,2400.399228571429
FDV09,OUT027,3682.254457142858
FDZ23,OUT019,474.33494285714283
DRH51,OUT018,1618.4646857142857
NCY54,OUT045,2726.736342857143
DRG49,OUT013,3891.220542857143
NCC19,OUT049,2875.495085714286
NCV53,OUT045,4065.4699142857144
FDZ47,OUT019,348.4987428571429
NCO26,OUT018,2468.7864
NCP02,OUT045,816.7463714285714
NCW30,OUT018,2666.2436571428566
NCN55,OUT046,2169.081285714286
FDB20,OUT010,206.96868571428575
DRL11,OUT013,2593.9568
DRD60,OUT045,1529.9132857142856
FDW14,OUT010,232.55442857142856
FDL27,OUT010,230.3668
FDU09,OUT018,923.4646
DRH36,OUT027,1703.2115142857144
FDP34,OUT027,3775.4664571428575
FDE04,OUT017,3197.0764857142854
FDZ57,OUT027,3819.5043714285716
FDF02,OUT010,201.92762857142856
FDG28,OUT045,3218.001628571429
NCI31,OUT046,1255.6988
FDT43,OUT013,1201.198314285714
FDU20,OUT046,2368.9163999999996
FDD53,OUT013,1158.111542857143
FDW15,OUT045,2530.8009142857145
NCT53,OUT045,2537.3637999999996
NCG55,OUT027,3416.980714285714
FDD48,OUT035,1255.6036857142858
FDG47,OUT049,3063.250685714286
FDI21,OUT017,1121.1120857142857
FDT27,OUT017,4249.040485714287
DRO35,OUT013,2232.5225142857144
FDD33,OUT017,3601.787771428571
FDC04,OUT035,3432.8648
FDY34,OUT013,2729.8751142857145
DRJ49,OUT049,2193.2403142857142
FDE05,OUT049,2032.7825142857143
FDU31,OUT017,3057.3536
NCN19,OUT027,2757.9338285714284
FDK56,OUT027,4741.922714285714
FDK58,OUT017,1181.6047714285717
NCJ42,OUT035,2015.0912571428573
FDZ34,OUT027,4322.944285714286
FDA52,OUT018,1772.6449428571427
NCR29,OUT013,1983.4181999999998
FDT48,OUT035,1846.834085714286
DRJ51,OUT019,448.1785142857143
NCS54,OUT046,2813.1952285714287
FDV01,OUT035,3069.338
DRG51,OUT027,3703.560057142857
NCG42,OUT013,2255.0646
FDA51,OUT049,2154.4336857142857
FDV19,OUT010,217.6214857142857
NCT18,OUT045,2768.9670857142855
NCS41,OUT045,2599.092971428571
FDO03,OUT046,2184.584914285714
FDL12,OUT010,200.02534285714282
FDY37,OUT010,234.83717142857148
FDI58,OUT049,1401.0334285714287
FDT28,OUT018,1607.6216571428572
NCC42,OUT010,327.9540571428571
